210,1,22,17,0,2,21.5,300,4,48,17,0,2,44.4,461,6,82,16,0,3,70.8,9.2
6,0,2,12,0,1,19.400000000000002,6,0,2,12,0,1,52.6,6,0,2,12,0,1,64.9,9.2
44,1,16,1,0,2,8.6,118,1,34,13,0,3,37.9,411,3,100,50,0,8,68.7,11.100000000000001
22,0,6,2,0,1,13.5,69,1,21,12,0,3,46.9,124,1,36,49,0,8,61.8,17.6
133,3,33,45,0,5,23.099999999999998,181,4,51,94,0,13,42.9,366,7,87,139,0,21,82.9,19.8
0,0,0,0,0,0,9.2,0,0,0,0,0,0,48.1,118,1,13,0,0,0,56.3,6.6000000000000005
0,0,0,0,0,0,48.6,-3,0,6,5,0,1,67.5,145,1,47,53,0,7,111.0,18.5
0,0,0,0,0,0,20.7,15,0,7,-1,0,1,69.9,70,1,20,0,0,2,101.9,14.1
52,0,15,0,0,0,8.700000000000001,94,0,24,26,0,3,18.400000000000002,385,0,85,160,1,18,29.1,10.5
0,0,0,0,0,0,4.2,0,0,0,0,0,0,21.700000000000003,0,0,0,0,0,0,43.0,14.4
6,0,4,2,0,1,30.8,39,0,9,56,0,6,59.60000000000001,83,0,19,119,0,13,91.10000000000002,15.0
210,1,22,17,0,2,9.2,300,4,48,17,0,2,51.7,427,6,82,19,0,3,70.2,3.2
143,0,22,23,0,4,25.200000000000003,267,3,62,29,0,7,67.5,532,6,106,61,0,10,118.3,30.4
0,0,0,0,0,0,18.5,0,0,0,0,0,0,67.1,148,1,41,48,0,6,109.2,15.4
110,2,11,55,0,1,18.8,174,2,23,55,0,1,50.0,375,2,58,74,0,6,98.1,25.2
0,0,0,0,0,0,0.7000000000000001,0,0,0,0,0,0,27.0,0,0,0,0,0,0,37.6,5.0
0,0,0,0,0,0,29.9,0,0,0,0,0,0,37.4,0,0,0,0,0,0,46.099999999999994,4.6000000000000005
62,1,17,15,0,2,16.5,304,4,61,57,0,6,40.7,349,4,68,70,0,7,86.8,22.0
0,0,0,0,0,0,34.7,0,0,0,0,0,0,67.10000000000001,0,0,0,0,0,0,123.4,38.7
6,0,2,12,0,1,9.2,6,0,2,12,0,1,39.800000000000004,6,0,2,12,0,1,66.2,22.799999999999997
97,3,22,0,0,0,31.400000000000002,97,3,22,0,0,0,54.300000000000004,323,5,87,5,0,1,88.60000000000001,25.700000000000003
69,0,14,74,1,7,8.3,172,0,25,123,1,12,63.8,364,1,63,208,1,23,81.3,25.000000000000004
0,0,0,0,0,0,11.899999999999999,153,1,27,81,0,4,24.0,261,1,53,103,1,7,46.9,0.1
67,0,7,11,0,2,28.300000000000004,67,0,7,11,0,2,44.7,67,0,7,11,0,2,75.7,1.4000000000000001
22,0,6,2,0,1,17.6,69,1,21,12,0,3,39.0,124,1,36,49,0,8,78.1,1.7000000000000002
0,0,0,0,0,0,7.800000000000001,189,4,41,14,0,3,21.700000000000003,368,6,75,24,0,6,38.60000000000001,20.9
61,0,19,11,0,2,0.7000000000000001,134,0,44,110,0,13,23.9,134,0,44,110,0,13,34.3,4.800000000000001
44,1,16,1,0,2,11.100000000000001,164,2,43,17,0,4,43.0,457,4,109,54,0,9,72.0,15.4
52,0,15,0,0,0,10.5,82,0,28,17,0,2,26.800000000000004,373,0,89,151,1,17,29.700000000000006,14.6
143,0,22,23,0,4,30.4,267,3,62,29,0,7,83.80000000000001,444,4,96,67,0,13,109.7,11.5
6,0,4,2,0,1,15.0,39,0,9,56,0,6,58.9,75,0,15,90,0,9,87.69999999999999,23.1
0,0,0,0,0,0,40.00000000000001,0,0,0,0,0,0,69.52000000000001,5,1,4,6,0,1,109.22000000000001,20.900000000000002
0,0,0,0,0,0,4.6000000000000005,0,0,0,0,0,0,41.7,0,0,0,0,0,0,42.0,15.1
210,1,22,17,0,2,3.2,300,4,48,17,0,2,33.9,374,4,76,18,0,4,56.8,3.2
0,0,0,0,0,0,38.7,0,0,0,0,0,0,101.10000000000001,0,0,0,0,0,0,142.5,13.000000000000002
30,1,13,16,0,2,25.700000000000003,30,1,13,16,0,2,63.00000000000001,256,3,78,21,0,3,90.8,3.9000000000000004
0,0,0,0,0,0,22.5,0,0,0,0,0,0,63.3,241,3,39,57,1,8,101.3,24.4
62,1,17,15,0,2,22.0,304,4,61,57,0,6,43.8,310,4,65,57,0,6,85.5,7.5
44,1,16,1,0,2,15.4,238,2,61,29,0,5,35.1,455,3,111,61,0,9,64.4,10.100000000000001
48,1,10,0,0,0,25.2,112,1,22,0,0,0,63.3,313,1,57,19,0,5,100.5,19.5
34,0,12,23,0,5,19.8,48,1,18,49,0,8,51.4,330,5,75,120,0,21,91.80000000000001,29.3
84,0,21,25,0,2,7.300000000000001,163,0,44,31,0,5,47.9,451,0,104,92,0,14,79.9,28.799999999999997
77,2,10,117,0,10,25.000000000000004,180,2,21,166,0,15,53.900000000000006,372,3,59,251,0,26,92.70000000000002,13.2
52,0,15,0,0,0,14.6,124,0,37,43,0,5,33.800000000000004,344,0,80,151,1,16,43.50000000000001,38.0
33,0,7,2,0,1,7.800000000000001,125,0,28,-2,0,2,36.8,321,1,86,15,0,4,60.5,4.800000000000001
67,0,7,11,0,2,1.4000000000000001,67,0,7,11,0,2,38.1,67,0,7,11,0,2,59.7,16.3
61,0,19,11,0,2,4.800000000000001,134,0,44,110,0,13,14.400000000000002,134,0,44,110,0,13,29.500000000000004,14.200000000000001
13,0,5,0,0,0,13.3,13,0,5,0,0,0,42.0,161,1,39,47,0,6,99.20000000000002,20.400000000000002
0,0,0,0,0,0,20.9,189,4,41,14,0,3,34.1,307,4,69,64,0,9,52.2,7.1
34,0,9,9,0,2,19.3,117,0,25,20,0,5,52.7,468,2,78,126,1,16,91.30000000000001,22.400000000000002
0,0,0,0,0,0,13.000000000000002,0,0,0,0,0,0,86.4,0,0,0,0,0,0,118.80000000000001,32.3
6,0,4,2,0,1,23.1,39,0,9,56,0,6,68.9,75,0,15,90,0,9,97.7,16.6
0,0,0,0,0,0,20.900000000000002,0,0,0,0,0,0,75.42,5,1,4,6,0,1,108.12,26.3
0,0,0,0,0,0,15.1,0,0,0,0,0,0,49.599999999999994,0,0,0,0,0,0,57.099999999999994,8.200000000000001
133,3,33,45,0,5,29.3,147,4,39,71,0,8,72.2,429,8,96,142,0,21,92.0,32.900000000000006
143,0,22,23,0,4,11.5,267,3,62,29,0,7,67.1,444,4,96,67,0,13,109.4,9.8
62,1,17,15,0,2,7.5,304,4,61,57,0,6,46.0,343,4,64,70,0,7,70.19999999999999,11.9
52,0,15,0,0,0,38.0,124,0,37,43,0,5,63.1,252,0,70,152,1,14,79.39999999999999,30.900000000000002
67,0,7,11,0,2,16.3,67,0,7,11,0,2,46.0,67,0,7,11,0,2,62.4,17.0
0,0,0,0,0,0,24.4,0,0,0,0,0,0,69.8,241,3,39,57,1,8,104.99999999999999,11.0
0,0,0,0,0,0,15.4,-3,0,6,5,0,1,82.5,145,1,47,53,0,7,82.5,5.0
128,0,17,0,0,0,22.400000000000002,211,0,33,11,0,3,51.0,562,2,86,117,1,14,104.3,18.6
70,0,18,30,0,3,17.0,85,0,25,29,0,4,47.300000000000004,140,1,38,30,0,5,83.7,17.700000000000003
-4,0,1,0,0,0,52.32,6,0,5,0,0,0,78.44,13,0,6,0,0,0,78.44,21.72
44,1,16,1,0,2,10.100000000000001,238,2,61,29,0,5,36.6,390,4,98,66,0,10,68.5,26.599999999999998
30,1,13,16,0,2,3.9000000000000004,127,4,35,16,0,2,61.0,353,6,100,21,0,3,83.9,22.700000000000003
44,0,18,-1,0,1,27.6,109,0,32,10,1,3,61.5,293,1,78,32,1,5,66.3,25.0
77,2,10,117,0,10,13.2,146,2,24,191,1,17,46.5,338,3,62,276,1,28,102.0,25.1
0,0,1,0,0,0,12.4,31,0,8,0,0,0,24.099999999999998,31,0,8,0,0,0,40.099999999999994,4.2
50,0,16,78,0,6,28.799999999999997,129,0,39,84,0,9,55.599999999999994,417,0,99,145,0,18,93.29999999999998,9.100000000000001
13,0,5,0,0,0,20.400000000000002,27,0,11,15,0,2,49.900000000000006,175,1,45,62,0,8,87.20000000000002,28.0
0,0,0,0,0,0,7.1,189,4,41,14,0,3,35.8,400,6,83,54,0,6,49.699999999999996,5.9
0,0,0,0,0,0,7.9,0,0,0,0,0,0,34.6,0,0,0,0,0,0,59.699999999999996,5.7
0,0,0,0,0,0,17.3,0,0,0,0,0,0,30.7,1,0,2,0,0,0,31.2,23.1
48,1,10,0,0,0,19.5,158,3,21,55,0,1,63.5,359,3,56,74,0,6,94.7,4.4
0,0,0,0,0,0,26.3,0,0,0,0,0,0,87.20000000000002,4,1,2,6,0,1,116.72000000000001,46.400000000000006
30,1,13,16,0,2,22.700000000000003,127,4,35,16,0,2,52.300000000000004,297,5,85,21,0,3,89.60000000000001,21.4
0,0,0,0,0,0,32.3,0,0,0,0,0,0,84.0,0,0,0,0,0,0,146.4,33.8
52,0,15,0,0,0,30.900000000000002,124,0,37,43,0,5,83.5,358,0,83,94,0,15,102.7,30.299999999999997
0,0,0,0,0,0,23.1,0,0,0,0,0,0,48.10000000000001,0,0,0,0,0,0,54.30000000000001,27.6
13,0,5,0,0,0,28.0,27,0,11,15,0,2,61.7,91,0,25,53,0,7,90.4,20.0
128,0,17,0,0,0,18.6,162,0,26,9,0,2,60.3,513,2,79,115,1,13,93.69999999999999,2.7
133,3,33,45,0,5,32.900000000000006,167,3,45,68,0,10,82.0,449,7,102,139,0,23,113.6,19.200000000000003
0,0,0,0,0,0,8.200000000000001,0,0,0,0,0,0,27.900000000000002,0,0,0,0,0,0,65.0,5.5
23,0,15,37,0,5,18.400000000000002,144,1,27,56,0,7,38.300000000000004,228,1,65,89,0,12,64.7,18.900000000000002
62,1,17,15,0,2,11.9,304,4,61,57,0,6,41.4,343,4,64,70,0,7,63.2,24.1
77,2,10,117,0,10,25.1,249,2,35,240,1,22,63.3,393,2,62,298,1,29,92.19999999999999,20.2
143,0,22,23,0,4,9.8,267,3,62,29,0,7,51.7,444,4,96,67,0,13,105.10000000000001,14.0
44,1,16,1,0,2,26.599999999999998,238,2,61,29,0,5,52.1,455,3,106,34,0,6,71.8,5.1000000000000005
67,0,7,11,0,2,17.0,67,0,7,11,0,2,34.699999999999996,67,0,7,11,0,2,71.4,17.9
-4,0,1,0,0,0,21.72,6,0,5,0,0,0,100.16,6,0,5,0,0,0,100.16,27.72
6,0,4,2,0,1,16.6,39,0,9,56,0,6,54.7,75,0,15,90,0,9,98.6,28.6
0,0,0,0,0,0,13.8,55,1,15,26,0,3,31.5,128,1,40,114,0,6,36.4,12.1
44,0,18,-1,0,1,25.0,132,0,39,35,0,5,62.5,316,1,85,57,0,7,91.3,23.8
0,0,1,0,0,0,4.2,31,0,8,0,0,0,24.1,31,0,8,0,0,0,32.6,9.1
48,1,10,0,0,0,4.4,222,3,33,55,0,1,49.099999999999994,319,3,54,74,0,6,87.19999999999999,14.3
0,0,0,0,0,0,15.5,0,0,0,0,0,0,65.7,0,0,0,0,0,0,78.80000000000001,6.6
0,0,0,0,0,0,15.9,0,0,0,0,0,0,21.599999999999998,0,0,0,0,0,0,47.9,15.8
70,0,18,30,0,3,17.700000000000003,85,0,25,29,0,4,50.900000000000006,140,1,38,30,0,5,85.7,8.3
0,0,0,40,0,2,26.3,0,0,0,40,0,2,51.7,5,0,1,40,0,2,66.8,22.8
133,3,33,45,0,5,19.200000000000003,181,4,51,94,0,13,81.4,344,5,85,137,0,22,124.3,23.0
52,0,15,0,0,0,30.299999999999997,124,0,37,43,0,5,99.2,358,0,83,94,0,15,124.3,5.800000000000001
6,0,4,2,0,1,28.6,39,0,9,56,0,6,68.30000000000001,75,0,15,90,0,9,114.10000000000001,18.6
0,0,0,0,0,0,33.8,0,0,0,0,0,0,79.1,0,0,0,0,0,0,152.5,24.9
23,0,15,37,0,5,18.900000000000002,144,1,27,56,0,7,46.10000000000001,265,1,73,96,0,13,69.50000000000001,18.0
30,1,13,16,0,2,21.4,127,4,35,16,0,2,48.0,248,5,72,16,0,2,105.10000000000001,14.8
0,0,0,0,0,0,27.6,0,0,0,0,0,0,68.0,0,0,0,0,0,0,81.4,7.9
0,0,0,0,0,0,46.400000000000006,0,0,0,0,0,0,93.60000000000001,3,0,3,6,0,1,148.12000000000003,14.899999999999999
62,1,17,15,0,2,24.1,304,4,61,57,0,6,43.5,343,4,64,70,0,7,82.0,9.3
128,0,17,0,0,0,2.7,245,0,42,20,0,5,43.7,499,2,73,118,1,15,72.3,8.700000000000001
67,0,7,11,0,2,17.9,67,0,7,11,0,2,51.2,67,0,7,11,0,2,80.9,20.9
0,0,0,0,0,0,5.5,0,0,0,0,0,0,28.8,0,0,0,0,0,0,63.3,19.3
44,0,18,-1,0,1,23.8,197,0,53,46,1,7,76.4,291,0,78,68,1,9,110.30000000000001,21.5
0,0,0,40,0,2,22.8,0,0,0,40,0,2,55.5,5,0,1,40,0,2,83.3,12.299999999999999
77,2,10,117,0,10,20.2,249,2,35,240,1,22,58.5,405,3,65,279,1,28,91.8,7.0
13,0,5,0,0,0,20.0,27,0,11,15,0,2,68.4,157,1,40,25,0,4,97.9,33.0
50,0,16,78,0,6,7.6,213,0,60,109,0,11,45.5,384,0,93,124,0,15,72.3,21.500000000000004
44,1,16,1,0,2,5.1000000000000005,238,2,61,29,0,5,41.8,455,3,106,34,0,6,68.3,20.299999999999997
0,0,1,0,0,0,9.1,31,0,8,0,0,0,25.700000000000003,31,0,8,0,0,0,37.400000000000006,7.7
0,0,0,0,0,0,6.6,0,0,0,0,0,0,58.0,0,0,0,0,0,0,72.3,5.1000000000000005
0,0,0,0,0,0,16.8,153,1,27,81,0,4,28.1,277,2,54,113,0,9,40.1,8.700000000000001
143,0,22,23,0,4,14.0,267,3,62,29,0,7,35.3,444,4,96,67,0,13,90.89999999999999,32.800000000000004
-4,0,1,0,0,0,27.72,6,0,5,0,0,0,101.75999999999999,13,0,6,0,0,0,127.88,32.879999999999995
48,1,10,0,0,0,14.3,222,3,33,55,0,1,38.2,386,3,59,66,0,4,82.2,23.500000000000004
133,3,33,45,0,5,23.0,181,4,51,94,0,13,75.10000000000001,397,8,95,148,0,22,124.2,24.0
6,0,4,2,0,1,18.6,39,0,9,56,0,6,63.800000000000004,75,0,15,90,0,9,101.9,6.9
30,1,13,16,0,2,14.8,127,4,35,16,0,2,58.900000000000006,288,6,78,21,0,3,88.5,34.400000000000006
0,0,0,0,0,0,24.9,0,0,0,0,0,0,91.0,0,0,0,0,0,0,142.7,19.5
23,0,15,37,0,5,18.0,144,1,27,56,0,7,55.30000000000001,239,1,61,129,0,18,75.20000000000002,8.1
44,0,18,-1,0,1,21.5,197,0,53,46,1,7,70.3,306,1,82,46,1,7,107.80000000000001,22.299999999999997
62,1,17,15,0,2,9.3,304,4,61,57,0,6,45.300000000000004,343,4,64,70,0,7,74.80000000000001,8.5
0,0,0,0,0,0,26.700000000000003,0,0,0,0,0,0,58.4,0,0,0,0,0,0,64.1,4.7
0,0,0,0,0,0,19.3,0,0,0,0,0,0,33.0,0,0,0,0,0,0,52.7,6.800000000000001
0,0,0,0,0,0,14.899999999999999,0,0,0,0,0,0,87.60000000000001,3,1,3,0,0,0,148.50000000000003,18.8
0,0,0,40,0,2,12.299999999999999,0,0,0,40,0,2,61.400000000000006,0,0,0,40,0,2,86.80000000000001,14.900000000000002
50,0,16,78,0,6,21.500000000000004,213,0,60,109,0,11,38.2,397,0,103,155,0,16,74.3,17.400000000000002
67,0,7,11,0,2,20.9,67,0,7,11,0,2,55.8,67,0,7,11,0,2,73.5,8.700000000000001
52,0,15,0,0,0,5.800000000000001,124,0,37,43,0,5,67.0,358,0,83,94,0,15,119.6,15.500000000000002
143,0,22,23,0,4,32.800000000000004,267,3,62,29,0,7,56.60000000000001,444,4,96,67,0,13,98.5,2.6
44,1,16,1,0,2,20.299999999999997,238,2,61,29,0,5,52.0,455,3,106,34,0,6,77.5,7.5
13,0,5,0,0,0,33.0,27,0,11,15,0,2,81.0,129,1,36,61,0,7,114.7,21.299999999999997
33,0,7,2,0,1,25.3,192,0,49,6,0,3,38.2,342,1,91,6,0,3,50.8,20.6
0,0,0,0,0,0,7.9,0,0,0,0,0,0,58.6,0,0,0,0,0,0,83.60000000000001,14.6
210,1,22,17,0,2,14.700000000000001,300,4,48,17,0,2,45.0,374,4,76,18,0,4,51.400000000000006,0.1
110,1,17,0,0,0,16.900000000000002,149,2,27,6,0,1,26.700000000000003,248,2,50,69,0,8,34.5,16.3
128,0,17,0,0,0,8.700000000000001,245,0,42,20,0,5,30.000000000000004,399,0,79,39,0,7,71.7,34.900000000000006
77,2,10,117,0,10,7.0,249,2,35,240,1,22,52.3,333,3,54,313,1,31,90.5,20.0
0,0,0,0,0,0,12.100000000000001,0,0,0,0,0,0,42.0,190,1,15,20,0,1,66.19999999999999,18.3
0,0,1,0,0,0,7.7,31,0,8,0,0,0,21.0,31,0,8,0,0,0,40.9,7.6000000000000005
133,3,33,45,0,5,24.0,181,4,51,94,0,13,66.2,366,7,87,139,0,21,128.4,8.8
6,0,4,2,0,1,6.9,39,0,9,56,0,6,54.1,75,0,15,90,0,9,93.80000000000001,27.3
0,0,0,0,0,0,19.5,0,0,0,0,0,0,78.19999999999999,0,0,0,0,0,0,123.49999999999999,12.100000000000001
110,1,17,0,0,0,16.3,149,2,27,6,0,1,43.0,249,2,47,52,0,6,46.0,17.900000000000002
30,1,13,16,0,2,34.400000000000006,127,4,35,16,0,2,70.6,288,6,78,21,0,3,97.2,8.200000000000001
33,0,7,2,0,1,20.6,192,0,49,6,0,3,54.60000000000001,342,1,91,6,0,3,63.60000000000001,3.4000000000000004
44,0,18,-1,0,1,22.299999999999997,197,0,53,46,1,7,67.6,362,1,91,68,1,9,120.19999999999999,1.6
0,0,0,0,0,0,18.8,0,0,0,0,0,0,80.10000000000001,3,1,3,0,0,0,127.30000000000001,10.200000000000001
50,0,16,78,0,6,17.400000000000002,213,0,60,109,0,11,46.50000000000001,434,0,104,170,0,20,84.4,21.4
62,1,17,15,0,2,8.5,304,4,61,57,0,6,41.900000000000006,343,4,64,70,0,7,61.300000000000004,19.0
48,1,10,0,0,0,25.5,222,3,33,55,0,1,63.3,363,3,56,63,0,3,87.2,10.0
13,0,5,0,0,0,21.299999999999997,27,0,11,15,0,2,74.3,129,1,36,61,0,7,122.7,11.7
32,1,13,26,0,4,29.8,49,2,19,56,0,9,51.0,158,3,51,228,0,29,69.10000000000001,5.800000000000001
0,0,0,0,0,0,6.800000000000001,0,0,0,0,0,0,31.6,0,0,0,0,0,0,54.900000000000006,20.0
0,0,0,0,0,0,44.900000000000006,-3,0,6,5,0,1,80.10000000000001,110,0,35,33,0,5,100.50000000000001,22.8
67,0,7,11,0,2,8.700000000000001,67,0,7,11,0,2,47.5,67,0,7,11,0,2,80.8,13.0
52,0,15,0,0,0,15.500000000000002,124,0,37,43,0,5,51.6,358,0,83,94,0,15,120.5,3.6
23,0,15,37,0,5,8.1,144,1,27,56,0,7,45.0,239,1,61,129,0,18,72.2,10.8
2,0,1,-3,0,1,19.9,58,0,12,-3,0,1,44.599999999999994,60,0,15,5,0,2,47.599999999999994,14.700000000000001
50,0,6,91,0,9,23.000000000000004,68,1,12,108,0,11,48.7,184,1,38,130,1,17,50.1,11.0
0,0,0,0,0,0,5.5,189,4,41,14,0,3,23.7,400,6,83,54,0,6,36.7,11.200000000000001
0,0,0,40,0,2,14.900000000000002,0,0,0,40,0,2,50.0,5,0,1,40,0,2,82.7,10.600000000000001
0,0,0,0,0,0,3.4000000000000004,153,1,27,81,0,4,28.900000000000002,277,2,54,113,0,9,40.2,10.3
0,0,0,0,0,0,23.2,0,0,0,0,0,0,23.2,0,0,0,0,0,0,23.2,21.1
110,1,17,0,0,0,17.900000000000002,149,2,27,6,0,1,51.10000000000001,183,2,41,55,0,5,60.900000000000006,9.0
0,0,0,0,0,0,22.8,-3,0,6,5,0,1,89.4,77,1,30,28,0,5,107.9,11.6
128,0,17,0,0,0,23.7,245,0,42,20,0,5,67.30000000000001,539,2,80,115,1,15,88.60000000000002,5.800000000000001
6,0,4,2,0,1,27.3,39,0,9,56,0,6,52.800000000000004,75,0,15,90,0,9,98.0,27.7
30,1,13,16,0,2,8.200000000000001,127,4,35,16,0,2,57.400000000000006,288,6,78,21,0,3,101.50000000000001,4.800000000000001
0,0,0,0,0,0,20.0,0,0,0,0,0,0,46.1,0,0,0,0,0,0,59.800000000000004,20.700000000000003
48,1,10,0,0,0,10.0,222,3,33,55,0,1,59.0,363,3,56,63,0,3,77.7,12.200000000000001
50,0,16,78,0,6,21.4,213,0,60,109,0,11,60.3,434,0,104,170,0,20,77.0,15.700000000000001
13,0,5,0,0,0,11.7,27,0,11,15,0,2,66.0,129,1,36,61,0,7,114.0,12.500000000000002
33,0,7,2,0,1,3.4000000000000004,192,0,49,6,0,3,49.3,342,1,91,6,0,3,62.2,4.7
44,0,18,-1,0,1,1.6,197,0,53,46,1,7,45.4,362,1,91,68,1,9,94.2,5.1000000000000005
32,1,13,26,0,4,5.800000000000001,49,2,19,56,0,9,45.2,136,3,42,189,0,24,71.0,3.9000000000000004
77,2,10,117,0,10,43.3,249,2,35,240,1,22,70.3,333,3,54,313,1,31,115.6,10.200000000000001
0,0,0,0,0,0,21.1,0,0,0,0,0,0,44.3,0,0,0,0,0,0,44.3,14.9
0,0,0,0,0,0,10.200000000000001,0,0,0,0,0,0,43.9,3,1,3,0,0,0,116.60000000000001,5.0
44,1,16,1,0,2,24.0,238,2,61,29,0,5,51.8,455,3,106,34,0,6,83.5,5.2
62,1,17,15,0,2,19.0,304,4,61,57,0,6,36.8,343,4,64,70,0,7,72.8,16.3
0,0,0,0,0,0,12.100000000000001,0,0,0,0,0,0,56.5,0,0,0,0,0,0,122.6,23.5
0,0,0,0,0,0,23.9,18,0,2,17,0,2,35.6,43,1,12,29,0,3,71.2,11.5
67,0,7,11,0,2,13.0,67,0,7,11,0,2,42.6,67,0,7,11,0,2,77.5,14.700000000000001
0,0,0,0,0,0,13.7,0,0,0,0,0,0,44.1,190,1,15,20,0,1,74.0,9.8
-4,0,1,0,0,0,42.68,6,0,5,0,0,0,99.96,13,0,6,0,0,0,149.39999999999998,25.82
52,0,15,0,0,0,3.6,124,0,37,43,0,5,24.900000000000002,358,0,83,94,0,15,86.10000000000001,11.2
23,0,15,37,0,5,10.8,144,1,27,56,0,7,36.9,239,1,61,129,0,18,74.2,29.900000000000002
23,0,15,37,0,5,18.3,144,1,27,56,0,7,76.2,239,1,61,129,0,18,121.0,29.3
0,0,0,0,0,0,16.1,0,0,0,0,0,0,71.1,0,0,0,0,0,0,77.1,52.4
133,3,33,45,0,5,12.400000000000002,181,4,51,94,0,13,36.6,366,7,87,139,0,21,73.0,15.4
30,1,13,16,0,2,30.7,127,4,35,16,0,2,65.1,288,6,78,21,0,3,91.69999999999999,15.200000000000001
152,2,30,20,0,2,5.6000000000000005,192,2,48,39,0,4,34.300000000000004,335,3,75,81,0,9,47.400000000000006,3.5
143,0,22,23,0,4,10.9,267,3,62,29,0,7,53.400000000000006,444,4,96,67,0,13,104.20000000000002,27.5
-2,0,1,4,0,1,17.5,9,0,6,17,1,2,48.199999999999996,199,5,38,58,2,8,77.3,7.6000000000000005
0,0,0,0,0,0,16.3,-3,0,6,5,0,1,41.400000000000006,77,1,30,28,0,5,110.50000000000001,1.7000000000000002
0,0,0,0,0,0,17.2,0,0,0,0,0,0,68.0,0,0,0,0,0,0,108.39999999999999,10.5
24,0,7,0,0,0,12.0,24,0,7,0,0,0,46.8,95,0,23,0,0,0,82.3,4.2
0,0,1,0,0,0,8.700000000000001,31,0,8,0,0,0,28.2,31,0,8,0,0,0,59.3,15.700000000000001
62,1,17,15,0,2,23.6,227,3,46,41,0,4,39.7,272,3,53,54,0,5,60.0,4.7
77,2,10,117,0,10,24.1,180,2,21,166,0,15,66.30000000000001,372,3,59,251,0,26,120.80000000000001,11.3
0,0,0,2,0,1,18.1,8,0,5,11,0,3,29.200000000000003,24,0,7,14,0,4,48.7,2.1
0,0,0,0,0,0,8.600000000000001,0,0,0,0,0,0,31.6,0,0,0,0,0,0,50.5,12.9
143,0,22,23,0,4,27.5,267,3,62,29,0,7,71.6,444,4,96,67,0,13,100.6,33.2
133,3,33,45,0,5,15.4,181,4,51,94,0,13,42.300000000000004,366,7,87,139,0,21,74.70000000000002,14.4
0,0,0,0,0,0,34.3,0,0,0,0,0,0,41.3,0,0,0,0,0,0,45.4,8.200000000000001
0,0,0,0,0,0,25.6,0,0,0,0,0,0,75.80000000000001,241,3,39,57,1,8,95.4,22.4
0,0,0,0,0,0,52.4,0,0,0,0,0,0,94.9,0,0,0,0,0,0,129.5,22.400000000000002
30,0,13,17,0,2,30.8,72,0,22,43,0,5,86.2,363,0,83,177,1,20,144.3,25.4
14,0,6,15,0,2,24.900000000000002,14,0,6,15,0,2,62.8,162,1,40,62,0,8,116.5,37.0
0,0,0,0,0,0,7.6000000000000005,3,0,1,0,0,0,28.8,21,0,7,-6,0,1,30.900000000000002,13.0
152,2,30,20,0,2,3.5,192,2,48,39,0,4,29.6,335,3,75,81,0,9,43.300000000000004,5.9
0,0,0,0,0,0,7.9,0,0,0,0,0,0,54.2,0,0,0,0,0,0,70.30000000000001,0.9
62,1,17,15,0,2,4.7,139,2,32,31,0,4,36.8,184,2,39,44,0,5,60.2,12.2
50,0,16,78,0,6,17.3,134,0,37,103,0,8,50.199999999999996,422,0,97,164,0,17,52.49999999999999,38.1
0,0,0,0,0,0,10.5,0,0,0,0,0,0,47.599999999999994,0,0,0,0,0,0,104.1,17.2
110,2,11,55,0,1,36.0,174,2,23,55,0,1,63.5,375,2,58,74,0,6,103.80000000000001,13.8
0,0,0,0,0,0,14.9,0,0,0,0,0,0,30.799999999999997,0,0,0,0,0,0,34.0,6.700000000000001
0,0,1,4,0,1,28.700000000000003,0,0,1,20,0,2,57.00000000000001,67,0,29,158,1,11,95.60000000000001,13.6
0,0,0,0,0,0,13.4,0,0,0,0,0,0,19.5,0,0,0,0,0,0,50.0,4.2
0,0,0,0,0,0,8.200000000000001,0,0,0,0,0,0,47.4,0,0,0,0,0,0,50.1,25.599999999999998
50,0,16,78,0,6,38.1,213,0,60,109,0,11,71.9,384,0,93,124,0,15,90.60000000000001,18.2
13,0,5,0,0,0,37.0,13,0,5,0,0,0,82.60000000000001,161,1,39,47,0,6,125.9,22.700000000000003
0,0,0,0,0,0,22.400000000000002,0,0,0,0,0,0,90.9,0,0,0,0,0,0,145.9,29.0
0,0,0,0,0,0,22.4,0,0,0,0,0,0,73.3,241,3,39,57,1,8,102.4,15.400000000000002
97,3,22,0,0,0,15.200000000000001,97,3,22,0,0,0,57.5,323,5,87,5,0,1,82.3,14.8
62,1,17,15,0,2,12.2,304,4,61,57,0,6,40.5,349,4,68,70,0,7,56.6,12.5
52,0,15,0,0,0,25.4,94,0,24,26,0,3,90.80000000000001,385,0,85,160,1,18,138.70000000000002,15.000000000000002
0,0,0,0,0,0,29.3,121,1,12,19,0,2,69.7,271,1,71,92,0,13,120.7,21.0
17,1,6,7,0,1,19.0,54,1,12,14,0,4,35.400000000000006,101,2,29,111,0,12,48.50000000000001,23.200000000000003
77,2,10,117,0,10,34.9,249,2,35,240,1,22,70.30000000000001,393,2,62,298,1,29,112.50000000000001,19.6
0,0,0,0,0,0,4.2,0,0,0,0,0,0,21.700000000000003,0,0,0,0,0,0,33.7,20.5
8,0,3,0,0,0,15.700000000000001,31,0,7,0,0,0,41.6,31,0,7,0,0,0,61.5,7.6000000000000005
0,0,0,0,0,0,6.700000000000001,0,0,0,0,0,0,26.1,0,0,0,0,0,0,39.6,0.8
